run_id,run_name,poison_fraction,n_poisoned_samples,accuracy,precision_macro,recall_macro,f1_macro
00e57b74699848dfaaf371b893b17385,poison_50pct_seed42,0.5,60.0,0.9333333333333333,0.9444444444444445,0.9333333333333332,0.9326599326599326
a54982e206ad45bf9811e4925aa23f18,poison_10pct_seed42,0.1,12.0,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612
66bc634eefd345509d792b61bbe650ac,poison_5pct_seed42,0.05,6.0,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332
687da2e845b34abab292728b9be852fd,poison_0pct_seed42,0.0,0.0,0.9,0.9023569023569024,0.9,0.899749373433584
